Namespace(adam_beta1=0.9, adam_beta2=0.999, aggregation='mean', attention_probs_dropout_prob=0.5, attribute_size=638, batch_size=256, checkpoint_path='output/introduction/Finetune_sample-Beauty-0-BPR-100.pt', ckp=0, cuda_condition=True, data_dir='./data/', data_file='./data/Beauty.txt', data_name='Beauty', do_eval=False, epochs=200, gpu_id='1', hidden_act='gelu', hidden_dropout_prob=0.5, hidden_size=64, initializer_range=0.02, isfull=0, item2attribute=None, item_size=12103, log_file='output/introduction/Finetune_sample-Beauty-0-BPR-100.txt', log_freq=1, loss_type='BPR', lr=0.001, mask_id=12102, mask_prod=0.2, max_seq_length=50, model_name='Finetune_sample', no_cuda=False, num_attention_heads=2, num_hidden_layers=2, output_dir='output/introduction/', rank_act='softmax', sample_file='./data/Beauty_sample.txt', sample_num=100, seed=42, train_matrix=<22363x12103 sparse matrix of type '<class 'numpy.int64'>'
	with 176139 stored elements in Compressed Sparse Row format>, weight_decay=0.0)
{'epoch': 134, 'rec_avg_loss': '0.00000112', 'rec_cur_loss': '0.00000064', 'total training time': '416.5972', 'max mem': '285'}
{'epoch': 135, 'rec_avg_loss': '0.00000189', 'rec_cur_loss': '0.00000103', 'total training time': '419.5729', 'max mem': '285'}
{'epoch': 136, 'rec_avg_loss': '0.00000129', 'rec_cur_loss': '0.00000096', 'total training time': '422.6016', 'max mem': '285'}
{'epoch': 137, 'rec_avg_loss': '0.00000098', 'rec_cur_loss': '0.00000129', 'total training time': '425.4905', 'max mem': '285'}
{'epoch': 138, 'rec_avg_loss': '0.00000087', 'rec_cur_loss': '0.00000038', 'total training time': '428.7564', 'max mem': '285'}
{'epoch': 139, 'rec_avg_loss': '0.00000091', 'rec_cur_loss': '0.00000034', 'total training time': '431.6268', 'max mem': '285'}
{'epoch': 140, 'rec_avg_loss': '0.00000080', 'rec_cur_loss': '0.00000050', 'total training time': '434.7750', 'max mem': '285'}
{'epoch': 141, 'rec_avg_loss': '0.00000086', 'rec_cur_loss': '0.00000041', 'total training time': '437.7614', 'max mem': '285'}
{'epoch': 142, 'rec_avg_loss': '0.00000089', 'rec_cur_loss': '0.00000055', 'total training time': '440.9402', 'max mem': '285'}
{'epoch': 143, 'rec_avg_loss': '0.00000086', 'rec_cur_loss': '0.00000072', 'total training time': '444.0494', 'max mem': '285'}
{'epoch': 144, 'rec_avg_loss': '0.00000076', 'rec_cur_loss': '0.00000029', 'total training time': '447.4516', 'max mem': '285'}
{'epoch': 145, 'rec_avg_loss': '0.00000068', 'rec_cur_loss': '0.00000083', 'total training time': '450.5307', 'max mem': '285'}
{'epoch': 146, 'rec_avg_loss': '0.00000064', 'rec_cur_loss': '0.00000059', 'total training time': '453.7683', 'max mem': '285'}
{'epoch': 147, 'rec_avg_loss': '0.00000055', 'rec_cur_loss': '0.00000039', 'total training time': '456.6481', 'max mem': '285'}
{'epoch': 148, 'rec_avg_loss': '0.00000065', 'rec_cur_loss': '0.00000045', 'total training time': '459.4716', 'max mem': '285'}
{'epoch': 149, 'rec_avg_loss': '0.00000065', 'rec_cur_loss': '0.00000051', 'total training time': '462.7296', 'max mem': '285'}
{'epoch': 150, 'rec_avg_loss': '0.00000052', 'rec_cur_loss': '0.00000018', 'total training time': '465.6619', 'max mem': '285'}
{'epoch': 151, 'rec_avg_loss': '0.00000055', 'rec_cur_loss': '0.00000021', 'total training time': '469.0149', 'max mem': '285'}
{'epoch': 152, 'rec_avg_loss': '0.00000058', 'rec_cur_loss': '0.00000010', 'total training time': '471.8463', 'max mem': '285'}
{'epoch': 153, 'rec_avg_loss': '0.00000051', 'rec_cur_loss': '0.00000046', 'total training time': '474.7962', 'max mem': '285'}
{'epoch': 154, 'rec_avg_loss': '0.00000053', 'rec_cur_loss': '0.00000028', 'total training time': '477.9350', 'max mem': '285'}
